epoch,train/loss,val/loss,learning_rate,train/time,val/time,train/confmaps/Head,train/confmaps/Upper Snout,train/confmaps/Lower Snout,train/confmaps/Anterior Body,train/confmaps/Posterior Body,train/confmaps/Left Caudal Fin,train/confmaps/Right Caudal Fin,train/confmaps/Left Pectoral Fin,train/confmaps/Right Pectoral Fin,"train/confmaps/Dorsal Fin
"
9,0.0006997190648689866,0.0007102395757101476,2.499999936844688e-05,52.17947769165039,8.711496353149414,0.0011423408286646008,0.0005754032172262669,0.0003719969536177814,0.0012031965889036655,0.0005812992458231747,0.0004954159376211464,0.000524170056451112,0.0006557289743795991,0.000724431942217052,0.0007232060888782144
10,0.0007010986446402967,0.0007160963141359389,2.499999936844688e-05,52.18654251098633,8.705669403076172,0.0010996280470862985,0.0005686701624654233,0.00040229951264336705,0.001223615137860179,0.0005887884180992842,0.0005123026785440743,0.0005173153476789594,0.0006600260967388749,0.0007492936565540731,0.0006890472723171115
11,0.000720298383384943,0.0007102203671820462,2.499999936844688e-05,51.933563232421875,8.844697952270508,0.001102596172131598,0.0006350809126161039,0.000383751088520512,0.0012267868733033538,0.0006101600010879338,0.0005671156104654074,0.0005240944446995854,0.0006907611968927085,0.0007529639988206327,0.000711617642082274
12,0.00068188103614375,0.0007124532712623477,2.499999936844688e-05,52.77178192138672,8.7662992477417,0.0010784133337438107,0.0005588758504018188,0.00038111244793981314,0.0011719245230779052,0.0005881951656192541,0.0005124261369928718,0.0004797015280928463,0.0006691731396131217,0.0006969886017031968,0.0006819990230724216
13,0.0006953401025384665,0.0007140751695260406,2.499999936844688e-05,52.478145599365234,8.784446716308594,0.0011341110803186893,0.0005834067123942077,0.0003728886367753148,0.0012177006574347615,0.0005684640491381288,0.0004910835414193571,0.0004890573327429593,0.0006354686338454485,0.0007780760643072426,0.0006831448990851641
14,0.0007011029520072043,0.0007181345717981458,2.499999936844688e-05,52.65922927856445,8.806549072265625,0.0011475413339212537,0.0005790385766886175,0.0003911733510904014,0.0012325177667662501,0.0005524221924133599,0.0005023708799853921,0.0004946298431605101,0.0006662810919806361,0.0007283989107236266,0.0007148814620450139
15,0.0006963568739593029,0.0007127425051294267,2.499999936844688e-05,52.627601623535156,8.810742378234863,0.0010978044010698795,0.0005621606251224875,0.00037969209370203316,0.001229373854584992,0.0005651202518492937,0.0005063510616309941,0.0004901984939351678,0.000672066118568182,0.0007473726291209459,0.0007134284824132919
16,0.000690506596583873,0.0007092844462022185,2.499999936844688e-05,52.51081848144531,8.842635154724121,0.0010867485543712974,0.0005473657511174679,0.00036642237682826817,0.0011713512940332294,0.0006300550885498524,0.0005418225191533566,0.000513350241817534,0.0006692121387459338,0.0007293798844330013,0.0006493584951385856
17,0.0006939181475900114,0.0007061197538860142,2.499999936844688e-05,52.66202926635742,8.88277816772461,0.0010989687871187925,0.0006090482929721475,0.00039947734330780804,0.001186450943350792,0.0005531367496587336,0.0005047944723628461,0.000495822518132627,0.0006434682873077691,0.0007486556423828006,0.0006993578863330185
18,0.0006800068658776581,0.0007064195815473795,1.249999968422344e-05,52.71226501464844,8.87289810180664,0.0010680112754926085,0.0005424962728284299,0.0003675897023640573,0.001180280465632677,0.0005981936701573431,0.0005113314255140722,0.0005041430704295635,0.000637054443359375,0.0007200373220257461,0.0006689850124530494
19,0.000680363446008414,0.000703863799571991,1.249999968422344e-05,52.60426330566406,8.939960479736328,0.0010968010174110532,0.0005539282574318349,0.0003618103510234505,0.0011869734153151512,0.0005624512559734285,0.0005028896266594529,0.0004831472469959408,0.0006713822949677706,0.000709502724930644,0.0006747475126758218
20,0.0006789005710743368,0.0007072912994772196,1.249999968422344e-05,52.575172424316406,8.878896713256836,0.001095583545975387,0.0005757546168752015,0.0003808111359830946,0.001212403061799705,0.0005434580380097032,0.0004862275964114815,0.00047463542432524264,0.0006205372628755867,0.0007261564605869353,0.0006734380731359124
21,0.0007031309069134295,0.0007050458225421607,1.249999968422344e-05,52.84872055053711,8.901880264282227,0.0010960055515170097,0.0005930534098297358,0.0004000446933787316,0.0011908989399671555,0.0005959095433354378,0.0005288965767249465,0.0005066767917014658,0.0006824415759183466,0.0007588307489641011,0.0006789628532715142
22,0.0006673181196674705,0.0007044589729048312,1.249999968422344e-05,52.5367317199707,8.873101234436035,0.0010531239677220583,0.0005432828911580145,0.00034990563290193677,0.00119696871843189,0.0005476842052303255,0.00049783376744017,0.0004876212333329022,0.0006046365015208721,0.0007083170348778367,0.0006838070112280548
23,0.0006905789487063885,0.0007064410601742566,1.249999968422344e-05,52.62710189819336,8.914691925048828,0.0011054103961214423,0.0005646978970617056,0.00039863112033344805,0.0011764661176130176,0.0005843320395797491,0.0005296359886415303,0.0005116327083669603,0.0006583416252397001,0.0007097319466993213,0.0006669100257568061
24,0.0006878855056129396,0.0007066502002999187,1.249999968422344e-05,52.90055465698242,8.931648254394531,0.001114503713324666,0.0005735948216170073,0.00035396599560044706,0.0012223900994285941,0.000535074039362371,0.0004657421086449176,0.0004925942048430443,0.0006577018066309392,0.0007728737546131015,0.0006877590203657746
25,0.0006738913943991065,0.0007041232311166823,1.249999968422344e-05,52.929237365722656,8.965081214904785,0.0010698881233111024,0.0005416045896708965,0.00035924327676184475,0.0011727550299838185,0.0005428118747659028,0.0005325229722075164,0.000478518835734576,0.0006429802742786705,0.0007409462123177946,0.0006576428422704339
26,0.0006972104893065989,0.0007050705025903881,1.249999968422344e-05,53.273738861083984,9.000449180603027,0.0010897397296503186,0.000602747721131891,0.000391068693716079,0.0012063829926773906,0.0005799237405881286,0.0005214170087128878,0.0005054582143202424,0.0006558974273502827,0.0007460921187885106,0.0006733773625455797
27,0.0006671672454103827,0.0007076585316099226,6.24999984211172e-06,53.101070404052734,9.065375328063965,0.0010893393773585558,0.0005280543700791895,0.0003663784300442785,0.0011546163586899638,0.000559507287107408,0.0004824620555154979,0.000472963263746351,0.0006366257439367473,0.0007181659457273781,0.0006635604077018797
28,0.0006679155630990863,0.0007049416890367866,6.24999984211172e-06,53.34092330932617,9.087215423583984,0.0010500360513105989,0.0005370366852730513,0.00034550565760582685,0.0011760644847527146,0.0005697847227565944,0.0005134584498591721,0.00048265588702633977,0.0006337951635941863,0.0006876426632516086,0.0006783667486160994
29,0.0006736568757332861,0.000704555946867913,6.24999984211172e-06,53.263912200927734,9.044240951538086,0.0010852563427761197,0.0005890534957870841,0.00038196504465304315,0.0011360847856849432,0.0005624647019430995,0.0005089006735943258,0.00048130686627700925,0.0006237454945221543,0.0006847442709840834,0.0006830471684224904
30,0.0006891965749673545,0.000703209254425019,6.24999984211172e-06,53.04019546508789,9.0136137008667,0.0010860692709684372,0.0005409000441431999,0.00035822621430270374,0.0012269479921087623,0.0005663746269419789,0.0005279398174025118,0.0005102069699205458,0.0006654745084233582,0.0007338537834584713,0.0006759727839380503
31,0.000685113831423223,0.000703495810739696,6.24999984211172e-06,53.36510467529297,9.040334701538086,0.0010726460022851825,0.0005655089626088738,0.0004004676011390984,0.0011990618659183383,0.0005533755756914616,0.000503743183799088,0.0005171769298613071,0.0006109425448812544,0.0007511453586630523,0.0006802327698096633
32,0.0006747840088792145,0.0007045379024930298,6.24999984211172e-06,53.42643356323242,9.073654174804688,0.0010517982300370932,0.0005382472882047296,0.0003627729893196374,0.0011830097064375877,0.0005766188842244446,0.0005024049896746874,0.000504018273204565,0.000638621102552861,0.0007278349949046969,0.0006625124951824546
33,0.0006733776535838842,0.0007057783659547567,6.24999984211172e-06,53.67781066894531,9.05291748046875,0.0011069071479141712,0.0005618526483885944,0.0003682312380988151,0.0011891997419297695,0.0005169270443730056,0.00048256589798256755,0.0004612788325175643,0.0006270382436923683,0.0007444575312547386,0.0006753176567144692
34,0.000666131847538054,0.0007047742255963385,6.24999984211172e-06,53.63249206542969,9.071236610412598,0.0010415110737085342,0.0005248848465271294,0.000359936646418646,0.0011487076990306377,0.0005731459241360426,0.0005324927042238414,0.0005050709005445242,0.0006303142872639,0.0006991391419433057,0.0006461142911575735
35,0.0006824506563134491,0.0007022623904049397,6.24999984211172e-06,53.463260650634766,9.04590892791748,0.00108285341411829,0.0005573572707362473,0.00035568603198044,0.0011877575889229774,0.0005724659422412515,0.0005058339447714388,0.0004872805729974061,0.000695637078024447,0.0007021928322501481,0.0006807207246311009
36,0.000670076347887516,0.0007026747916825116,3.12499992105586e-06,53.05683898925781,8.986648559570312,0.0010447637178003788,0.0005266294465400279,0.00038434183807112277,0.001180807827040553,0.000547479372471571,0.00048497572424821556,0.0005099195404909551,0.0006282677641138434,0.0007431895937770605,0.0006503882468678057
37,0.000684350379742682,0.0007040406344458461,3.12499992105586e-06,52.883644104003906,8.896910667419434,0.0010994812473654747,0.0005747204413637519,0.0003752252378035337,0.0011927093146368861,0.0005643187905661762,0.0005226747016422451,0.00047180239926092327,0.0006412526126950979,0.0007163406116887927,0.000684978673234582
38,0.0006454199319705367,0.000703939760569483,3.12499992105586e-06,52.73187255859375,8.904634475708008,0.001051846775226295,0.0005461352993734181,0.0003428857889957726,0.0011461814865469933,0.0005349427810870111,0.0004802554612979293,0.0004462584329303354,0.0005860932287760079,0.0006940459716133773,0.0006212189327925444
39,0.0006654010503552854,0.000702511053532362,3.12499992105586e-06,52.83285903930664,8.849448204040527,0.0010312945814803243,0.0005431243916973472,0.0003606191312428564,0.0011728702811524272,0.000552206882275641,0.0005200189189054072,0.0004746431368403137,0.0006395200616680086,0.0006990549736656249,0.0006606581737287343
40,0.0006824606680311263,0.0007019374170340598,3.12499992105586e-06,52.714935302734375,8.771510124206543,0.0010956196347251534,0.0005667286459356546,0.00037097412860020995,0.0012199541088193655,0.0005532417562790215,0.0004684469022322446,0.0005099957343190908,0.0006480393349193037,0.0007146174320951104,0.0006769896135665476
41,0.0006792910280637443,0.000702719553373754,3.12499992105586e-06,52.600059509277344,8.742574691772461,0.0010746591724455357,0.0005342121585272253,0.0003682008245959878,0.0011358587071299553,0.0005806191475130618,0.00053074472816661,0.000509158184286207,0.0006352674099616706,0.0007426680531352758,0.0006815216620452702
42,0.0006567637901753187,0.0007029208936728537,3.12499992105586e-06,52.601593017578125,8.781233787536621,0.0010348573559895158,0.000506102223880589,0.00033937397529371083,0.0011757120955735445,0.0005436447681859136,0.0004944125539623201,0.0005054959910921752,0.0006091308314353228,0.0007128667202778161,0.0006466686027124524
43,0.0006751053151674569,0.0007030243868939579,3.12499992105586e-06,52.664459228515625,8.736690521240234,0.0010364963673055172,0.0005453549092635512,0.0003738309314940125,0.0011550234630703926,0.0005721775232814252,0.000502931245137006,0.0004910956486128271,0.0006570126861333847,0.0007237567915581167,0.0006933725089766085
44,0.0006581057095900178,0.0007018816540949047,3.12499992105586e-06,52.84049987792969,8.7603178024292,0.0010900803608819842,0.0005590081564150751,0.0003570574626792222,0.0011665583588182926,0.0005410017329268157,0.0004608537710737437,0.0004620392865035683,0.000625058775767684,0.0006879618158563972,0.0006314367055892944
45,0.0006895840051583946,0.0007021281053312123,1.56249996052793e-06,52.47576141357422,8.796977043151855,0.001084586838260293,0.0005761852953583002,0.00037459188024513423,0.0012150261318311095,0.0005838506040163338,0.000495352316647768,0.00048156012780964375,0.0006520225433632731,0.000747750629670918,0.0006867837510071695
46,0.0006804856820963323,0.00070157804293558,1.56249996052793e-06,52.72391891479492,8.759307861328125,0.0010477188043296337,0.0005538642290048301,0.0003931687097065151,0.001160039333626628,0.0005597907002083957,0.0005273806746117771,0.0005004499689675868,0.0006346915615722537,0.0007534269825555384,0.0006743264384567738
47,0.000642317405436188,0.0007023300277069211,1.56249996052793e-06,52.749961853027344,8.800289154052734,0.0010302808368578553,0.0005387354758568108,0.000323019950883463,0.0011645719641819596,0.0005433333572000265,0.00047737453132867813,0.00047967920545488596,0.0006003733724355698,0.0006372681236825883,0.0006285360432229936
48,0.0006808515754528344,0.0007017449825070798,1.56249996052793e-06,52.407344818115234,8.787126541137695,0.0010780589655041695,0.0005309341358952224,0.0003746052389033139,0.0011752423597499728,0.0005786558613181114,0.000520374218467623,0.00048504132428206503,0.0006556722801178694,0.0007329088402912021,0.0006784280994907022
49,0.0006579089676961303,0.0007025683880783617,1.56249996052793e-06,52.48958969116211,8.765382766723633,0.001061287708580494,0.0005378451314754784,0.00035885180113837123,0.001191834220662713,0.0005398817593231797,0.0004653552605304867,0.00047639108379371464,0.0006149447872303426,0.0006866003386676311,0.0006460980512201786
50,0.0006649376591667533,0.0007014087750576437,1.56249996052793e-06,52.9332275390625,8.824563026428223,0.0010569742880761623,0.0005472371121868491,0.0003396684769541025,0.0011750388657674193,0.0005597661947831511,0.0004972681635990739,0.0004894432495348155,0.0006449545035138726,0.0006788973696529865,0.0006601287168450654
51,0.0006910260417498648,0.0007024354417808354,1.56249996052793e-06,52.63042068481445,8.762155532836914,0.001090611913241446,0.0005558850825764239,0.00041278579737991095,0.0011637316783890128,0.0005764135858044028,0.0005232132971286774,0.0005090312333777547,0.0006370024639181793,0.00076979526784271,0.0006717891083098948
52,0.0006760618998669088,0.0007025806116871536,1.56249996052793e-06,52.94706344604492,8.752636909484863,0.0010500194039195776,0.0005526247550733387,0.00035002586082555354,0.0011832901509478688,0.0005637034773826599,0.0005048260791227221,0.000508293102029711,0.0006332314806059003,0.000740978226531297,0.0006771533517166972
53,0.000674441980663687,0.0007017682655714452,1.56249996052793e-06,52.60740661621094,8.792815208435059,0.0010473037837073207,0.000560358923394233,0.00038560517714358866,0.0011557751568034291,0.000571318028960377,0.0005102050490677357,0.0005111923674121499,0.0005998794222250581,0.0007251352653838694,0.0006776473019272089
54,0.0006714542396366596,0.0007016588933765888,7.81249980263965e-07,52.608150482177734,8.763158798217773,0.0010738202836364508,0.0005355513421818614,0.0003588925173971802,0.0011727320961654186,0.0005594437243416905,0.0005228152149356902,0.0004880192573182285,0.0006582480855286121,0.0007023171056061983,0.0006427025073207915
55,0.0006689059664495289,0.0007014730363152921,7.81249980263965e-07,52.56691360473633,8.96164321899414,0.0010780919110402465,0.0005630786181427538,0.0003674586769193411,0.001203454565256834,0.00055345130385831,0.0004427597450558096,0.00045189898810349405,0.0006318155792541802,0.000739282404538244,0.000655492243822664
56,0.0006784476572647691,0.0007017331081442535,7.81249980263965e-07,52.196598052978516,8.764798164367676,0.001046957797370851,0.0005352259613573551,0.0003308827872388065,0.0012022851733490825,0.0005578637355938554,0.0005131656653247774,0.00048823925317265093,0.000684328144416213,0.000735924462787807,0.000689603213686496
57,0.0006563597708009183,0.0007019019685685635,7.81249980263965e-07,52.91127014160156,8.758333206176758,0.0010644469875842333,0.0005280783516354859,0.0003696915809996426,0.0011316159507259727,0.0005499357939697802,0.000502707262057811,0.00047467436525039375,0.0005819067591801286,0.0007044230587780476,0.0006561173358932137
58,0.0006587667157873511,0.0007020190823823214,7.81249980263965e-07,52.598148345947266,8.825780868530273,0.0010545654222369194,0.0005414550541900098,0.00038109722663648427,0.0011494759237393737,0.0005572413792833686,0.0004874527803622186,0.0004920841893181205,0.0006256860215216875,0.0006739624659530818,0.0006246462580747902
59,0.00066922273254022,0.0007018927717581391,7.81249980263965e-07,52.423343658447266,8.730363845825195,0.0010609691962599754,0.0005587928462773561,0.00037634189357049763,0.0011792195728048682,0.0005550216883420944,0.000496159540489316,0.0004882997600361705,0.0006069547962397337,0.0007061248179525137,0.0006614398444071412
60,0.0006627963739447296,0.0007015843875706196,7.81249980263965e-07,52.43135070800781,8.747469902038574,0.001041888608597219,0.0005300528137013316,0.0003343115677125752,0.001174384611658752,0.0005592930247075856,0.00048473713104613125,0.0004745810874737799,0.0006325372378341854,0.0007212566561065614,0.0006749207386747003
61,0.0006792053463868797,0.0007017157622613013,7.81249980263965e-07,53.134578704833984,8.804559707641602,0.001077651628293097,0.0005590865621343255,0.0003765511210076511,0.0011725592194125056,0.0005746602546423674,0.0005283465725369751,0.000499853806104511,0.0006298776133917272,0.0007152915932238102,0.0006581744528375566
62,0.000672132708132267,0.0007016370655037463,7.81249980263965e-07,52.63932800292969,8.765101432800293,0.0010509475832805037,0.0005532823270186782,0.0003614657325670123,0.001148737850598991,0.0005535642267204821,0.0005038531962782145,0.0005016797222197056,0.000636971730273217,0.0007011402049101889,0.0007095731562003493
63,0.0006510710809379816,0.000701482524164021,3.906249901319825e-07,52.647438049316406,8.77200698852539,0.0010803004261106253,0.0005089257028885186,0.0003425042377784848,0.0011450710007920861,0.0005238799494691193,0.00046750521869398654,0.0004555867926683277,0.0006209307466633618,0.0007173474878072739,0.0006486594793386757
64,0.000671125715598464,0.0007017512689344585,3.906249901319825e-07,52.56509780883789,8.738790512084961,0.00108023127540946,0.0005517139798030257,0.0003756665682885796,0.001196130644530058,0.0005269035464152694,0.0004803009214811027,0.00045602317550219595,0.0006737786461599171,0.0007221478736028075,0.0006483601173385978
65,0.0006718356744386256,0.0007020111079327762,3.906249901319825e-07,52.55345916748047,8.790740966796875,0.0010178041411563754,0.0005543385050259531,0.0003710667078848928,0.0011829959694296122,0.0005796414916403592,0.0005091686616651714,0.0005286360392346978,0.0005968104815110564,0.0006970614776946604,0.0006805763696320355
66,0.0006567919044755399,0.0007016194285824895,3.906249901319825e-07,52.41215515136719,8.734598159790039,0.0010394635610282421,0.0005210113013163209,0.00034434552071616054,0.0011281335027888417,0.0005755547317676246,0.0005096388631500304,0.0005107457400299609,0.0006056962884031236,0.0006896707345731556,0.0006436590920202434
67,0.0006551663973368704,0.0007016374729573727,3.906249901319825e-07,52.324764251708984,8.860163688659668,0.0010669196490198374,0.000549675605725497,0.00035763828782364726,0.0011869645677506924,0.0005281944759190083,0.0004725561593659222,0.00044274769607000053,0.0006032038363628089,0.0007002101629041135,0.0006435527466237545
68,0.0006853505619801581,0.0007016404997557402,3.906249901319825e-07,52.28436279296875,8.762005805969238,0.001054882537573576,0.0005417427164502442,0.0003632196458056569,0.0011931925546377897,0.0005670093232765794,0.0005286380182951689,0.0005005584680475295,0.0006871803780086339,0.0007320953300222754,0.0006849854253232479
69,0.0006724512786604464,0.0007015062728896737,3.906249901319825e-07,52.11049270629883,8.771439552307129,0.001085739815607667,0.0005823137471452355,0.0003748455783352256,0.0011877374490723014,0.0005474471836350858,0.0004520977381616831,0.0004666907188948244,0.0006472932291217148,0.0007407937664538622,0.0006407094188034534
70,0.0006588175310753286,0.0007017686730250716,3.906249901319825e-07,52.55772018432617,8.764825820922852,0.0010495149763301015,0.0005066638113930821,0.00033239900949411094,0.0011675310088321567,0.0005406396230682731,0.0005093109211884439,0.0004721360746771097,0.0006265504052862525,0.0007221371051855385,0.0006612919387407601
71,0.0006718002841807902,0.0007017115713097155,3.906249901319825e-07,52.59037780761719,8.761377334594727,0.0010358542203903198,0.0005413205944932997,0.0003695288032758981,0.00116337975487113,0.0005791305447928607,0.0005389367579482496,0.0005094845546409488,0.0006228603888303041,0.0006987601518630981,0.0006587470415979624
72,0.0006689350120723248,0.0007017054012976587,1.9531249506599124e-07,52.65171432495117,8.76554012298584,0.001090585021302104,0.0005563551094383001,0.0003753345226868987,0.001173364813439548,0.0005458756349980831,0.00047374723362736404,0.00046887926873750985,0.0006356160156428814,0.0007103183888830245,0.0006584535585716367
73,0.000660431629512459,0.0007015455048531294,1.9531249506599124e-07,52.2673454284668,8.75370979309082,0.0010398312006145716,0.0005281299236230552,0.00034624047111719847,0.001168831018730998,0.0005602406454272568,0.00048648350639268756,0.000488758145365864,0.0006175379967316985,0.000707387225702405,0.0006608749972656369
74,0.0006741781835444272,0.0007015382288955152,1.9531249506599124e-07,52.662166595458984,8.750972747802734,0.0010516903130337596,0.0005553387454710901,0.00035443317028693855,0.001192335388623178,0.0005620389129035175,0.0005030571483075619,0.0004815637366846204,0.0006339827086776495,0.0007236460805870593,0.0006836956017650664
75,0.0006650867289863527,0.0007015354349277914,1.9531249506599124e-07,52.63005447387695,8.776914596557617,0.001076337182894349,0.0005570658831857145,0.0003966497315559536,0.0011595867108553648,0.0005247708177193999,0.0004903701483272016,0.0004649682086892426,0.0006264896946959198,0.0007088887505233288,0.0006457396084442735
