epoch,train_loss,val_loss,learning_rate,train_time,val_time,Head,Upper Snout,Lower Snout,Anterior Body,Posterior Body,Left Caudal Fin,Right Caudal Fin,Left Pectoral Fin,Right Pectoral Fin,"Dorsal Fin
"
9,0.0013039663899689913,0.0011240231106057763,9.999999747378752e-05,307.08624267578125,46.779136657714844,0.0016633953200653195,0.001134529709815979,0.00081544992281124,0.0018041013972833753,0.001293651293963194,0.0012558333110064268,0.0014474274357780814,0.00047303453902713954,0.001757318270392716,0.0013949221465736628
10,0.0009166368399746716,0.001086320378817618,9.999999747378752e-05,305.3303527832031,46.440738677978516,0.0014246158534660935,0.0010382698383182287,0.0007056281319819391,0.0009738109074532986,0.0010025034425780177,0.00045398189104162157,0.0004837301094084978,0.0005829865694977343,0.0013855989091098309,0.001115242950618267
11,0.0011235566344112158,0.0010790594387799501,9.999999747378752e-05,298.7950439453125,46.33055877685547,0.0017274420242756605,0.0009832214564085007,0.0006477892748080194,0.0014272215776145458,0.0008074893848970532,0.0008379369974136353,0.0009274609037674963,0.0013710269704461098,0.0015875289682298899,0.0009184485534206033
12,0.0009617548785172403,0.0010577784851193428,9.999999747378752e-05,301.49359130859375,46.49123001098633,0.0020388150587677956,0.0016266306629404426,0.0006684157415293157,0.002005665795877576,0.00012028835044475272,6.596482853638008e-05,5.481908374349587e-05,0.0009957441361621022,0.0012266711564734578,0.0008145343163050711
13,0.0009369634208269417,0.0010504875099286437,9.999999747378752e-05,296.3730773925781,46.278255462646484,0.0018327519064769149,0.0014630600344389677,0.0011037868680432439,0.0012810785556212068,0.0008052207995206118,0.0004766785423271358,0.0007682200521230698,0.0005215476267039776,0.0006227199919521809,0.0004945702385157347
14,0.001147245871834457,0.001025437144562602,9.999999747378752e-05,301.47991943359375,46.30599594116211,0.0016030927654355764,0.0013920555356889963,0.0007755206897854805,0.0018055038526654243,0.0009823042200878263,0.0009797215461730957,0.0004684753075707704,0.0014462271938100457,0.0017523880815133452,0.00026716894353739917
15,0.000922901148442179,0.0010570223676040769,9.999999747378752e-05,299.5280456542969,46.172237396240234,0.0018369279569014907,0.0005314514273777604,0.00014145598106551915,0.0018891756189987063,0.0004484601959120482,0.00048682239139452577,0.0004053845477756113,0.0013779744040220976,0.0012096649734303355,0.0009016935364343226
16,0.0012338402448222041,0.0010103683453053236,9.999999747378752e-05,299.81048583984375,46.482601165771484,0.0013708568876609206,0.0012826769379898906,0.00030415438232012093,0.0018098471919074655,0.0011828632559627295,0.0015914331888779998,0.0015499222790822387,0.0012344123097136617,0.0009657000191509724,0.001046535442583263
17,0.0014237797586247325,0.00101666955742985,9.999999747378752e-05,297.8135070800781,46.28395080566406,0.0014386562397703528,0.0013565759873017669,0.0007302422309294343,0.0018355698557570577,0.0018929800717160106,0.00132272660266608,0.001268356223590672,0.0014678204897791147,0.00113790447358042,0.0017869645962491632
18,0.0008795828907750547,0.0009789721807464957,9.999999747378752e-05,307.5653991699219,48.084312438964844,0.001880840165540576,0.0009850038914009929,0.0006381744751706719,0.001969225239008665,0.000409193045925349,0.00046879815636202693,0.00043320594704709947,0.0008733432041481137,0.0009604378137737513,0.00017760676564648747
19,0.0006863746093586087,0.0009823271539062262,9.999999747378752e-05,309.1542663574219,47.96342086791992,0.0013584436383098364,0.0004179071693215519,0.00012168586545158178,0.0014617436099797487,0.0012171422131359577,0.0002693146525416523,5.403995601227507e-05,0.0008380786166526377,0.0005198686267249286,0.0006055223057046533
20,0.0011448111617937684,0.0009675656328909099,9.999999747378752e-05,307.50701904296875,47.68508529663086,0.0014178494457155466,0.0010792704997584224,0.0012330125318840146,0.0017525791190564632,0.0012072710087522864,0.0007383017800748348,0.000564298068638891,0.0007641339325346053,0.0015252530574798584,0.001166141708381474
21,0.0009283763356506824,0.00096610322361812,9.999999747378752e-05,308.8953857421875,47.329673767089844,0.0014990171184763312,0.0005192270618863404,0.0007206046138890088,0.0017806937685236335,0.0007305871695280075,0.00035926292184740305,0.0004933433374390006,0.0012777963420376182,0.0008948924369178712,0.0010083388769999146
22,0.0008778049377724528,0.0009675196488387883,9.999999747378752e-05,303.9519958496094,47.005271911621094,0.001364503288641572,0.0006195717141963542,0.0005581463337875903,0.0015450590290129185,0.000545662478543818,0.000859414751175791,0.0006539024179801345,0.0012885453179478645,0.0005209962837398052,0.0008222469477914274
23,0.0008919861284084618,0.000933185569010675,9.999999747378752e-05,304.5345458984375,47.14556121826172,0.0012231540167704225,0.0005828575231134892,0.00026608273037709296,0.0015293901087716222,0.0006164336809888482,0.00077868188964203,0.0007014944567345083,0.0015716925263404846,0.000814704573713243,0.0008353700395673513
24,0.0007184942369349301,0.0009303428814746439,9.999999747378752e-05,300.45281982421875,46.82910919189453,0.0018105258932337165,0.0002750555577222258,0.0002717243041843176,0.0019447599770501256,0.0005296004819683731,0.0002527531760279089,1.9824523405986838e-05,0.0006039576837792993,0.0007959057111293077,0.0006808355101384223
25,0.0010864511132240295,0.0009297715732827783,9.999999747378752e-05,306.9064025878906,47.27619552612305,0.0017153833759948611,0.0010712108341977,0.0009792476193979383,0.0019085692474618554,0.0008721292251721025,0.0004730291839223355,0.0003749547468032688,0.0008910250617191195,0.0016670343466103077,0.000911927898414433
26,0.0014652254758402705,0.0009236873011104763,9.999999747378752e-05,307.4137878417969,47.65790939331055,0.00165361852850765,0.0014956898521631956,0.001090437057428062,0.0017989983316510916,0.0019184587290510535,0.0014283430064097047,0.001144556445069611,0.0011057434603571892,0.0013936319155618548,0.0016227768501266837
27,0.001144105801358819,0.0009403006988577545,9.999999747378752e-05,304.6754150390625,47.04172134399414,0.001728195697069168,0.0010195159120485187,0.0006987283122725785,0.0017545735463500023,0.0013609591405838728,0.0005120406858623028,0.0010975078912451863,0.0011695593129843473,0.0009454150567762554,0.0011545623419806361
28,0.0008835684275254607,0.0009151719859801233,9.999999747378752e-05,303.0082092285156,46.696998596191406,0.001859667245298624,0.0015199976041913033,0.0007701266440562904,0.001046064542606473,0.0003603702352847904,7.259901758516207e-05,2.1704570826841518e-05,0.0010513236047700047,0.001399928005412221,0.0007339034345932305
29,0.0010563519317656755,0.00091774039901793,9.999999747378752e-05,305.2859191894531,47.53242874145508,0.001318522496148944,0.0008179533178918064,0.0006884633330628276,0.0020521527621895075,0.0006770315812900662,0.0004982061218470335,0.000528259901329875,0.0017011261079460382,0.0013860281324014068,0.0008957739337347448
30,0.0008333332953043282,0.0009081859025172889,9.999999747378752e-05,316.4571838378906,47.3321418762207,0.0017285221256315708,0.0010451413691043854,0.0011526689631864429,0.0017584869638085365,0.00048610224621370435,6.511715037049726e-05,1.1411922969273292e-05,0.0008516661473549902,0.0004189773462712765,0.0008152384543791413
31,0.001314094988629222,0.0008896594517864287,9.999999747378752e-05,309.51934814453125,47.493282318115234,0.0016405080677941442,0.0011108722537755966,0.0006183306686580181,0.0012473505921661854,0.0013506769901141524,0.0012705543776974082,0.0012233392335474491,0.0013531191507354379,0.0022828131914138794,0.0010433838469907641
32,0.0009021573350764811,0.0008917634258978069,9.999999747378752e-05,308.2247009277344,48.26512908935547,0.0014705498469993472,0.0005582061712630093,0.0011093905195593834,0.0017104923026636243,0.0003443811147008091,0.0006935304845683277,0.00041401758790016174,0.0006973712588660419,0.0012010473292320967,0.0008225870551541448
33,0.0007362474570982158,0.0008968493202701211,9.999999747378752e-05,302.85589599609375,46.64118576049805,0.00136398000176996,0.0005017422372475266,0.0003532210539560765,0.0009207264520227909,0.0006015445687808096,0.0008784529054537416,0.0004965979023836553,0.0010638006497174501,0.00045090779894962907,0.0007315007387660444
34,0.0008388834539800882,0.0008855887572281063,9.999999747378752e-05,306.3439025878906,47.58246612548828,0.0015140672912821174,0.0005581457517109811,0.0007646625745110214,0.0013573141768574715,0.00047045445535331964,0.0004113754548598081,0.0004065914254169911,0.0008121892460621893,0.0014760347548872232,0.0006179994670674205
35,0.0009269120637327433,0.0008855983032844961,9.999999747378752e-05,305.7147521972656,47.76850128173828,0.0015437336405739188,0.0007498845225200057,0.0006291124736890197,0.0018587133381515741,0.000567216076888144,0.0005491972551681101,0.0005376343033276498,0.0006836640532128513,0.0013123649405315518,0.0008375998586416245
36,0.0012799912365153432,0.0008790462743490934,9.999999747378752e-05,306.62359619140625,47.85850524902344,0.0013623939594253898,0.0013280889252200723,0.0009320340468548238,0.0013128722785040736,0.001394877559505403,0.0016633281484246254,0.0016356604173779488,0.0006608463590964675,0.0009506833157502115,0.0015591278206557035
37,0.0009025372564792633,0.0008757825125940144,9.999999747378752e-05,312.20294189453125,48.34148406982422,0.0009777905652299523,0.000429787440225482,0.0004830503021366894,0.0014540184056386352,0.000765860837418586,0.0008768407860770822,0.0007378641166724265,0.0008347939583472908,0.0014030480524525046,0.0010623174021020532
38,0.0007310720975510776,0.0008756505558267236,9.999999747378752e-05,309.3910217285156,47.87398147583008,0.001243238802999258,0.0006065816269256175,0.0004919067141599953,0.00147422740701586,0.0005791946896351874,0.00040273545891977847,0.0005056997761130333,0.0007028308464214206,0.0005716572050005198,0.0007326483610086143
39,0.0008892426849342883,0.0008927076123654842,9.999999747378752e-05,309.67718505859375,47.494449615478516,0.0013739297864958644,0.0009689809521660209,0.00014280846517067403,0.0016242929268628359,0.0007438482134602964,0.00042003559065051377,0.0004980303347110748,0.0005094155203551054,0.0018603169592097402,0.0007507684640586376
40,0.0010530870640650392,0.0008579706191085279,9.999999747378752e-05,308.94195556640625,47.5146484375,0.0009209566633217037,0.0003305095888208598,0.00018118935986422002,0.0017252734396606684,0.0011687892256304622,0.0016207213047891855,0.0011058019008487463,0.0013546664267778397,0.0011395590845495462,0.0009834038792178035
41,0.0010597859509289265,0.0008476821822114289,9.999999747378752e-05,311.3271179199219,47.85070037841797,0.0018225493840873241,0.0010344813345000148,0.0005467641167342663,0.0019183991244062781,0.0007134024635888636,0.0004944831016473472,0.00044711490045301616,0.0014349832199513912,0.0007449421682395041,0.001440739375539124
42,0.0010890564881265163,0.0008487892337143421,9.999999747378752e-05,311.001708984375,47.6648063659668,0.0018040825380012393,0.0008479299140162766,0.0008700843900442123,0.0017006697598844767,0.0007482219371013343,0.0008580272551625967,0.0009768054587766528,0.0009881523437798023,0.0008809961727820337,0.0012155941221863031
43,0.0010705528547987342,0.0008530807681381702,9.999999747378752e-05,306.4757385253906,46.71274948120117,0.0015629814006388187,0.0006538356537930667,0.00035145823494531214,0.0018315084744244814,0.0009199376218020916,0.0010240757837891579,0.0008429488516412675,0.0011253098491579294,0.0005987550248391926,0.0017947169253602624
44,0.0007769141811877489,0.0008592179510742426,9.999999747378752e-05,302.6772766113281,47.056949615478516,0.001640682341530919,0.00124540610704571,0.0008156158728525043,0.0008363150991499424,0.00040076172444969416,0.0003199496422894299,0.00031870580278337,0.0005357359768822789,0.001355948275886476,0.0003000211145263165
45,0.0007369259255938232,0.000833946920465678,9.999999747378752e-05,308.83544921875,48.40394973754883,0.0014703457709401846,0.0006232258747331798,0.0005645187920890749,0.001457670354284346,0.0003468371869530529,0.00029202934820204973,0.00030175960273481905,0.0011817323975265026,0.00021802334231324494,0.0009131167316809297
46,0.0009293014882132411,0.000846939452458173,9.999999747378752e-05,301.37548828125,46.98371887207031,0.0015418928815051913,0.0002850338350981474,0.0004243233415763825,0.0014589804923161864,0.0008303910144604743,0.0010807692306116223,0.0005474546342156827,0.0013771867379546165,0.001039887429215014,0.0007070951978676021
47,0.0009219895582646132,0.0008358953637070954,9.999999747378752e-05,301.2701110839844,46.6489143371582,0.0018137519946321845,0.0006865147151984274,6.807417958043516e-05,0.0015517381252720952,0.0007212338387034833,0.0006194785237312317,0.00040533713763579726,0.0016037675086408854,0.00041832265560515225,0.0013316773111000657
48,0.000885569432284683,0.0008511057822033763,9.999999747378752e-05,304.07513427734375,46.918914794921875,0.001532006193883717,0.001149848336353898,0.00046608466072939336,0.001614640699699521,0.0005199846345931292,0.0004713051312137395,0.00023893486650194973,0.0013017132878303528,0.0007386065553873777,0.0008225702913478017
49,0.0009549112292006612,0.0008456135983578861,9.999999747378752e-05,304.59613037109375,47.756622314453125,0.0016589974984526634,0.0009532245458103716,0.0012191488640382886,0.0011727709788829088,0.0008070893818512559,0.0005460764514282346,0.000686272862367332,0.0004245072486810386,0.0012243877863511443,0.0008566363831050694
50,0.0007483204826712608,0.0008302205242216587,9.999999747378752e-05,307.8354797363281,47.673316955566406,0.0011352444998919964,0.0008414548356086016,0.0002813806931953877,0.0009795255027711391,0.0004843982169404626,0.000649738940410316,0.0005976546672172844,0.0011446428252384067,0.0003292270703241229,0.001039937138557434
51,0.0008250424289144576,0.0008356471662409604,9.999999747378752e-05,303.50787353515625,48.531185150146484,0.0017106799641624093,0.0014306176453828812,0.0010783652542158961,0.000785409880336374,0.0007334988913498819,0.00040509519749321043,0.0007982178358361125,0.000496490451041609,0.0004527278069872409,0.00035932089667767286
52,0.0008708086679689586,0.0008325179223902524,9.999999747378752e-05,305.76898193359375,47.35049057006836,0.001306831487454474,0.00027740225777961314,0.00013339250290300697,0.0014667173381894827,0.001619922462850809,0.0004275684477761388,0.0009971887338906527,0.0005486144218593836,0.0013019107282161713,0.0006285386043600738
53,0.0005777341430075467,0.0008283305796794593,9.999999747378752e-05,311.9530944824219,47.635921478271484,0.001265237806364894,0.0004162231052760035,0.0003051269450224936,0.0015960860764607787,0.00042358008795417845,6.077413218008587e-06,5.205267370911315e-06,0.0005902454722672701,0.0005031152395531535,0.0006664436659775674
54,0.0007626962615177035,0.0008366157417185605,9.999999747378752e-05,304.391357421875,46.991058349609375,0.0012134906137362123,0.0007634741486981511,0.00018584218923933804,0.001481872983276844,0.0002294072910444811,0.0004018140898551792,0.0002613791439216584,0.0007924786186777055,0.001224058330990374,0.0010731451911851764
55,0.0008374639437533915,0.0008118762052617967,9.999999747378752e-05,306.85089111328125,46.98448181152344,0.0015379819087684155,0.0007782267639413476,0.00037035372224636376,0.0017425975529477,0.00021141977049410343,0.0004915575846098363,0.0003625753743108362,0.0006943779881112278,0.001107530202716589,0.0010780185693874955
56,0.000740528164897114,0.0008075625519268215,9.999999747378752e-05,305.78192138671875,47.14341354370117,0.0010892293648794293,0.0008002232643775642,0.0001526166743133217,0.001103157177567482,0.0007318193675018847,0.0005253489944152534,0.0005073743523098528,0.0005166064947843552,0.0010422903578728437,0.0009366159210912883
57,0.001021773787215352,0.0008253796841017902,9.999999747378752e-05,302.88775634765625,47.565574645996094,0.0010926584945991635,0.0009647101978771389,0.00028946070233359933,0.0015571003314107656,0.0008386541740037501,0.0009995198342949152,0.0006690665613859892,0.0013739606365561485,0.0009883990278467536,0.001444207038730383
58,0.0008629275253042579,0.00080320198321715,9.999999747378752e-05,303.9603576660156,46.605506896972656,0.0013947696425020695,0.0006818004185333848,0.00021645014930982143,0.0019228997407481074,0.0007589286542497575,0.0003440245345700532,0.0006908999057486653,0.0007940620998851955,0.0011253675911575556,0.0007000725017860532
59,0.0009494100231677294,0.0008202992030419409,9.999999747378752e-05,304.0718688964844,46.93221664428711,0.0013052703579887748,0.000596429395955056,9.754601342137903e-05,0.0014659920707345009,0.0005350153660401702,0.000828742457088083,0.0010879088658839464,0.0014355595922097564,0.001176396501250565,0.0009652395965531468
60,0.0009739294764585793,0.000812394660897553,9.999999747378752e-05,301.7864685058594,46.8828125,0.0015174475265666842,0.0008378603379242122,0.000726408907212317,0.0014121324056759477,0.0005732582649216056,0.0007642734562978148,0.0008010832825675607,0.0009932589018717408,0.0005487073794938624,0.0015648641856387258
61,0.0004484710516408086,0.0008081895648501813,9.999999747378752e-05,303.27777099609375,46.975502014160156,0.0010456835152581334,0.0002324293163837865,0.0005003528785891831,0.0012206550454720855,0.0001234647206729278,0.0002037473750533536,0.0003763236163649708,0.00018597742018755525,0.0002172696404159069,0.0003788071917369962
62,0.0003519672027323395,0.0008055309299379587,9.999999747378752e-05,300.1462097167969,46.60889434814453,0.0012891434598714113,0.0005773471784777939,0.00032175827072933316,0.0004915936151519418,1.6261148630292155e-05,5.479249011841603e-06,1.2330034223850816e-05,0.0001631422055652365,0.0005130594363436103,0.00012955728743690997
63,0.0008724643848836422,0.000802238064352423,9.999999747378752e-05,305.51397705078125,49.22826385498047,0.0009534761775285006,0.0008584549650549889,0.0006744778947904706,0.0012966044014319777,0.0010990365408360958,0.0009751928737387061,0.0005799430655315518,0.0007393644191324711,0.0008834081818349659,0.0006646853871643543
64,0.0007212708587758243,0.0008104987791739404,9.999999747378752e-05,311.0900573730469,46.76813888549805,0.0011032307520508766,0.0005704978830181062,0.00011793144949479029,0.001573071232996881,0.0005127807380631566,0.00044819756294600666,0.0003368451143614948,0.0010637693339958787,0.00046419593854807317,0.0010221872944384813
65,0.0007696603424847126,0.0007905022357590497,4.999999873689376e-05,303.7428894042969,46.62369155883789,0.0010586531134322286,0.0002468870661687106,0.0005124877206981182,0.0008431802853010595,0.0010519372299313545,0.0008115636883303523,0.0011217313585802913,0.00040296869701705873,0.0005294345901347697,0.0011177590349689126
66,0.0007081095245666802,0.0007832682458683848,4.999999873689376e-05,298.9916687011719,46.36827087402344,0.0015549531672149897,0.00043896317947655916,0.0002253894490422681,0.0013858616584911942,0.00021210318664088845,0.0001628101890673861,0.00012025605246890336,0.0013253361685201526,0.0010831188410520554,0.0005723035428673029
67,0.0007612854824401438,0.0007807147921994328,4.999999873689376e-05,299.6538391113281,46.53581619262695,0.0012861384311690927,0.0009508729563094676,0.0001773933763615787,0.0011513230856508017,0.0004719402058981359,0.00043332084896974266,0.0005621977616101503,0.0008007638389244676,0.000803956005256623,0.0009749484597705305
68,0.0006206759717315435,0.0007783907931298018,4.999999873689376e-05,298.94293212890625,46.3632698059082,0.0010453247232362628,0.00015771144535392523,0.0005818597855977714,0.0015295525081455708,0.0003917758585885167,0.00013103603851050138,0.00021309703879524022,0.0006966920336708426,0.000539724132977426,0.000919985759537667
69,0.0008302430505864322,0.000781170791015029,4.999999873689376e-05,303.5600891113281,47.734615325927734,0.0013229704927653074,0.0002966973988804966,6.888156349305063e-05,0.0015100471209734678,0.001001550117507577,0.0007013340364210308,0.0008101808489300311,0.0006658866768702865,0.0010131211020052433,0.0009117614827118814
70,0.0009710717131383717,0.0007845639484003186,4.999999873689376e-05,307.68035888671875,47.30379867553711,0.001211211085319519,0.0010043573565781116,5.690514808520675e-05,0.001366597367450595,0.000886854249984026,0.0008620705339126289,0.00047302880557253957,0.000942740123718977,0.001060956041328609,0.0018459962448105216
71,0.0010358219733461738,0.0007820597384124994,4.999999873689376e-05,307.31683349609375,47.45639419555664,0.0008407399291172624,0.00040241406532004476,0.0005721015040762722,0.001910440274514258,0.000890193332452327,0.0005358414491638541,0.00047716600238345563,0.0012737290235236287,0.0019146897830069065,0.0015409043990075588
72,0.0008708253153599799,0.0007780350279062986,4.999999873689376e-05,308.9286804199219,47.37385940551758,0.0011429382720962167,0.0006503475597128272,0.00018829725740943104,0.0015096976421773434,0.0008338354527950287,0.0008525073644705117,0.0009713984909467399,0.0010715153766795993,0.0008198604336939752,0.0006678550271317363
73,0.0010382605250924826,0.0007724062888883054,4.999999873689376e-05,307.5085144042969,47.10869216918945,0.0014677244471386075,0.0015665319515392184,0.001066157128661871,0.0009662514203228056,0.0005626531201414764,0.0008038242813199759,0.000716264417860657,0.0010615378851071,0.0009644796955399215,0.001207181136123836
74,0.0012621608329936862,0.000771723163779825,4.999999873689376e-05,308.4524230957031,47.059383392333984,0.0016591078601777554,0.0010615368373692036,0.0004463811928872019,0.0019108408596366644,0.0018719946965575218,0.0010790468659251928,0.0009637666516937315,0.00149068096652627,0.001125624985434115,0.0010126268025487661
75,0.0004644935834221542,0.0007724526803940535,4.999999873689376e-05,305.8902282714844,46.69491195678711,0.000519969966262579,0.00025953204021789134,0.00015444638847839087,0.0008616743143647909,0.0006294288905337453,0.000409429136198014,0.0006250300793908536,0.00025890275719575584,0.0007900326745584607,0.00013648949970956892
76,0.000727152859326452,0.0007687492179684341,4.999999873689376e-05,298.9923095703125,46.72993469238281,0.0008793498855084181,0.0003670888254418969,0.0001779346785042435,0.001518003293313086,0.0005846592830494046,0.0006332551711238921,0.0007345276535488665,0.000836463354062289,0.0007670845370739698,0.0007731614750809968
77,0.0008351915748789907,0.0007714336970821023,4.999999873689376e-05,304.26995849609375,47.1978645324707,0.0009697756613604724,0.001056463923305273,0.0008818969945423305,0.0016213977942243218,0.0008235253626480699,0.0003578187897801399,0.00041971003520302474,0.0006900467560626566,0.001038479502312839,0.0004928012494929135
78,0.0007932596490718424,0.0007835754659026861,4.999999873689376e-05,314.5657043457031,48.54494857788086,0.0014380268985405564,0.00044535353663377464,0.0002978402771987021,0.0017167903715744615,0.0004884317750111222,0.00043447414645925164,0.0005595891270786524,0.0005579105345532298,0.0010419266764074564,0.0009522530599497259
79,0.0006998823955655098,0.0007622601697221398,4.999999873689376e-05,313.5959777832031,48.30126190185547,0.0009000575519166887,0.00046816535177640617,0.00018301367526873946,0.0014476955402642488,0.000881832733284682,0.0007389872916974127,0.0006544943898916245,0.0007557473727501929,0.0005295583396218717,0.0004392715054564178
80,0.0009672557935118675,0.0007703510345891118,4.999999873689376e-05,310.5041809082031,47.76716613769531,0.0014465372078120708,0.0010014844592660666,0.00042787339771166444,0.0017681194003671408,4.325390909798443e-05,0.0008638594881631434,5.0997194193769246e-05,0.001277970615774393,0.0011125761084258556,0.0016798867145553231
81,0.000848937954287976,0.0007623808924108744,4.999999873689376e-05,311.5401306152344,48.36933898925781,0.0015026103937998414,0.0008354130550287664,0.0005261621554382145,0.0016928967088460922,0.0007964179967530072,0.00049594760639593,0.0004778733418788761,0.00032045849366113544,0.0008406199631281197,0.0010009801480919123
82,0.0007274250965565443,0.000769557140301913,4.999999873689376e-05,306.25811767578125,47.57365036010742,0.0015587769448757172,0.00029903717222623527,0.00014934154751244932,0.0011352599831297994,0.0002923258289229125,0.0006036997656337917,0.000501374714076519,0.0007058097398839891,0.0011064010905101895,0.0009222243679687381
83,0.0007162299007177353,0.0007735074032098055,4.999999873689376e-05,311.9580078125,48.18951416015625,0.001530929235741496,0.0007434564176946878,0.0007146905991248786,0.001183649292215705,0.0007704047602601349,0.00012896575208287686,0.0004870672710239887,0.00013096736802253872,0.0003419959102757275,0.0011301722843199968
84,0.0008249673992395401,0.0007638228707946837,4.999999873689376e-05,309.91387939453125,48.51538848876953,0.0010732603259384632,0.0006901373853906989,0.0004819928726647049,0.0013828672235831618,0.0004755101690534502,0.0004613212659023702,0.00041565377614460886,0.0013674424262717366,0.0009060589945875108,0.0009954295819625258
85,0.0006779773975722492,0.0007733934326097369,4.999999873689376e-05,310.1503601074219,48.15174865722656,0.0008248915546573699,0.00039358981302939355,0.0005315038724802434,0.0013227927265688777,0.0007200260297395289,0.0010191123001277447,0.0002932136703748256,0.0008240956231020391,0.00035520619712769985,0.0004953423631377518
86,0.00046034008846618235,0.0007595745264552534,2.499999936844688e-05,309.2443542480469,47.56599807739258,0.0004734115209430456,0.0003105369978584349,0.00011353515583323315,0.0006105487118475139,0.0007074830355122685,0.0004594020138029009,0.0005845376290380955,0.0003886599442921579,0.0007253599469549954,0.0002299262268934399
87,0.0007728551863692701,0.0007574353367090225,2.499999936844688e-05,308.74072265625,47.825096130371094,0.0011367201805114746,0.0012967012589797378,0.0002879558887798339,0.0015360837569460273,0.0005015973001718521,0.0004710721841547638,0.000494382344186306,0.0006313840276561677,0.000614541640970856,0.0007581134559586644
88,0.0009562274790368974,0.0007548155845142901,2.499999936844688e-05,309.1708679199219,47.833343505859375,0.0014491989277303219,0.0011804548557847738,0.0003051669627893716,0.0008837213390506804,0.0012591757113114,0.0016999306390061975,0.0008022987749427557,0.0009145003859885037,0.0006600692868232727,0.000407757586799562
89,0.0004999770317226648,0.0007512698066420853,2.499999936844688e-05,310.025634765625,47.36767578125,0.0010643445421010256,0.0006130318506620824,0.000542962399777025,0.0008058262174017727,8.09072153060697e-05,0.0002157750423066318,0.00022123109374660999,0.000314961071126163,0.0005527032190002501,0.0005880275275558233
90,0.0006371841882355511,0.0007503853994421661,2.499999936844688e-05,309.3893127441406,47.08483123779297,0.0013050433481112123,0.00038793394924141467,0.000514189072418958,0.0014331749407574534,0.0001387246447848156,0.0004598491941578686,7.486530375899747e-05,0.0008231973042711616,0.0007834152784198523,0.00045144828618504107
91,0.0010073042940348387,0.0007569126319140196,2.499999936844688e-05,309.5516052246094,47.47773742675781,0.0016975589096546173,0.0005050408653914928,0.0004199148970656097,0.0018668954726308584,0.000309602590277791,0.0012597761815413833,0.0006279632216319442,0.0010173812042921782,0.0009266452398151159,0.0014422641834244132
92,0.0008516412926837802,0.0007587667787447572,2.499999936844688e-05,307.6269836425781,47.46889877319336,0.0012297318316996098,0.0009675412438809872,0.00068022491177544,0.0015002707950770855,0.00020185727044008672,0.00020757339370902628,0.000407396029913798,0.0010393313132226467,0.0009816905949264765,0.0013007954694330692
