epoch,train_loss,val_loss,learning_rate,train_time,val_time,Head,Upper Snout,Lower Snout,Anterior Body,Posterior Body,Left Caudal Fin,Right Caudal Fin,Left Pectoral Fin,Right Pectoral Fin,"Dorsal Fin
"
9,0.0012330698082223535,0.0011623811442404985,9.999995381804183e-05,381.9410400390625,77.65080261230469,0.0018131628166884184,0.0014851999003440142,0.0016350197838619351,0.0019270551856607199,0.0008208582294173539,0.0009257533820345998,0.0009044836624525487,0.0005252722185105085,0.0018260031938552856,0.00046788915642537177
10,0.0012569520622491837,0.0011379357893019915,9.999995381804183e-05,383.5162658691406,77.14258575439453,0.0019495178712531924,0.0009918344439938664,0.0005166758201085031,0.0019238411914557219,0.0014742694329470396,0.0009437587577849627,0.0002727304236032069,0.0014411314623430371,0.0017138744005933404,0.0013418858870863914
11,0.001367066171951592,0.0011230000527575612,9.999995381804183e-05,384.6838073730469,77.48524475097656,0.0018437409307807684,0.0013651885092258453,0.0018987699877470732,0.0015372784109786153,0.0015127627411857247,0.0014371611177921295,0.00044823173084296286,0.00090691918740049,0.0017958820099011064,0.0009247264824807644
12,0.0010865869699046016,0.0010976155754178762,9.999995381804183e-05,384.2021789550781,77.41893768310547,0.0015593747375532985,0.0011347358813509345,0.00040605381946079433,0.0017552729696035385,0.0010511557338759303,0.0008220725576393306,0.000830634671729058,0.0009480983717367053,0.0011537864338606596,0.0012046846095472574
13,0.0012671365402638912,0.0011079750256612897,9.999995381804183e-05,382.3686828613281,77.84275817871094,0.0016479595797136426,0.0016379504231736064,0.0001370332611259073,0.0017845454858615994,0.0010510237189009786,0.0009824295993894339,0.000988221843726933,0.0009643204393796623,0.0014768843539059162,0.0020009956788271666
14,0.0007058924529701471,0.0010938192717731,9.999995381804183e-05,386.047607421875,77.66786193847656,0.001932801096700132,0.0006020552245900035,0.0006203322554938495,0.001399037311784923,1.5574101780657656e-05,1.491729653935181e-05,1.0121047125721816e-05,0.00047437427565455437,0.0017453950131312013,0.00024431661586277187
15,0.0010722825536504388,0.0010795735288411379,9.999995381804183e-05,386.0458068847656,77.88521575927734,0.0018053896492347121,0.0012409733608365059,1.81688792508794e-05,0.001856200280599296,0.0008884728304110467,9.549784408591222e-06,0.0008540153503417969,0.0005076401866972446,0.0019284887239336967,0.0016139255603775382
16,0.001152738113887608,0.0010763137834146619,9.999995381804183e-05,382.3103332519531,77.73397827148438,0.0017851111479103565,0.001728335046209395,0.0005053127533756196,0.0017591433133929968,0.0004525783588178456,0.0005021802498959005,0.0005279586184769869,0.0013336207484826446,0.0012779781827703118,0.0016551631269976497
17,0.000910308095626533,0.0010630404576659203,9.999995381804183e-05,384.2264404296875,77.62799835205078,0.0015307859284803271,0.0006629794370383024,0.0006339062820188701,0.0017110634362325072,0.0008122160215862095,0.0006471880478784442,0.0007182118715718389,0.00044867504038847983,0.0009686850826255977,0.00096936896443367
18,0.000970665249042213,0.0010701629798859358,9.999995381804183e-05,384.06658935546875,77.53766632080078,0.001981318462640047,0.0016451517585664988,0.0011558597907423973,0.0012942033354192972,0.0005075063672848046,0.00041376499575562775,0.00016132061136886477,0.0005692903068847954,0.0011250117095187306,0.0008532254141755402
19,0.0012456391705200076,0.001038677990436554,9.999995381804183e-05,387.6435241699219,77.52764892578125,0.0017353352159261703,0.0008329187403433025,0.0005117215332575142,0.0017544421134516597,0.00130680319853127,0.0014001282397657633,0.001324381330050528,0.001160888932645321,0.001152453594841063,0.0012773185735568404
20,0.0011107065947726369,0.0010198644595220685,9.999995381804183e-05,381.0509948730469,77.49188232421875,0.0016133852768689394,0.0010942526860162616,0.0007643515709787607,0.0015252624871209264,0.0015265821712091565,0.000984503305517137,0.0011763761285692453,0.0005488925380632281,0.0005958123365417123,0.0012776474468410015
21,0.0009180554188787937,0.0010185637511312962,9.999995381804183e-05,384.5828857421875,77.81814575195312,0.0014770962297916412,0.000984079553745687,0.0006449050270020962,0.0015747136203572154,0.0013303706655278802,0.0006159141776151955,0.00016801789752207696,0.0009664013050496578,0.0011473417980596423,0.00027171432157047093
22,0.0008418338838964701,0.0010140242520719767,9.999995381804183e-05,382.4822082519531,77.60333251953125,0.0018352791666984558,0.0009533232660032809,0.0005121309077367187,0.0013189698802307248,0.0007201570551842451,0.00024161467445082963,0.00044563598930835724,0.0008932534256018698,0.0012683618115261197,0.00022961168724577874
23,0.0010968584101647139,0.0010269504273310304,9.999995381804183e-05,384.010498046875,77.30988311767578,0.0020857423078268766,0.0017879657680168748,0.0004811394028365612,0.001688053016550839,0.0010862872004508972,0.0005195772391743958,0.0005594067042693496,0.000812977843452245,0.0004986034473404288,0.0014488307060673833
24,0.0007109678699634969,0.0010153062175959349,9.999995381804183e-05,384.5201110839844,77.32532501220703,0.001534870476461947,0.0005685436772182584,0.0004987538559362292,0.0016871595289558172,0.00030213373247534037,0.00044041473302058876,0.0004294283571653068,4.281275687390007e-05,0.0008882019319571555,0.0007173591875471175
25,0.0011359709315001965,0.0009910837979987264,9.999995381804183e-05,383.33331298828125,77.87064361572266,0.0018031274667009711,0.001358557608909905,0.0015218761982396245,0.0015667147235944867,0.0009549019741825759,0.0005070203333161771,0.0010650851763784885,0.0011463855626061559,0.0008056868682615459,0.0006303534610196948
26,0.0009479926084168255,0.0009832890937104821,9.999995381804183e-05,384.46246337890625,78.9494857788086,0.0012944566551595926,0.0006785115692764521,0.0004119160585105419,0.0012799242977052927,0.0012169221881777048,0.0005804476677440107,0.001474708435125649,0.0007678869878873229,0.0011309480760246515,0.0006442039157263935
27,0.0006209069397300482,0.0009866737527772784,9.999995381804183e-05,385.181884765625,77.65338897705078,0.0017354696756228805,0.0001020983763737604,0.00012903998140245676,0.0018722248496487737,0.0004915094468742609,1.8602688214741647e-05,2.9945391361252405e-05,0.0008272746345028281,0.0007030139677226543,0.00029989032191224396
28,0.0006916262791492045,0.0009657642222009599,9.999995381804183e-05,385.3265380859375,77.44158172607422,0.0017285755602642894,0.0006670304574072361,0.0006811560597270727,0.0009913506219163537,0.00020587097969837487,0.0003180003259330988,2.436933573335409e-05,0.0003829683118965477,0.001115458901040256,0.0008014818304218352
29,0.0010177780641242862,0.0009781826520338655,9.999995381804183e-05,383.6864318847656,76.56531524658203,0.0011191100347787142,0.0004735476977657527,0.0006327652372419834,0.0015640414785593748,0.000933350995182991,0.0011184938484802842,0.0012572447303682566,0.0007139330846257508,0.0012215826427564025,0.0011437112698331475
30,0.0008762700599618256,0.0009956234134733677,9.999995381804183e-05,382.9745788574219,77.53596496582031,0.001817583106458187,0.00037080247420817614,0.00030139819136820734,0.001648685778491199,0.0007666878518648446,0.00047435969463549554,0.0004751461965497583,0.0009752969490364194,0.0008481093100272119,0.0010846301447600126
31,0.0011386711848899722,0.0009586664382368326,9.999995381804183e-05,385.4275817871094,77.76238250732422,0.001355034881271422,0.0013174782507121563,0.0010965208057314157,0.0017399799544364214,0.0010348174255341291,0.0008908999152481556,0.0007813962292857468,0.0011557231191545725,0.0007339621079154313,0.001280899508856237
32,0.0007028442923910916,0.0009560840553604066,9.999995381804183e-05,383.76397705078125,77.36798858642578,0.0017398112686350942,0.0006164570222608745,0.0002600681909825653,0.0019531790167093277,4.350587914814241e-05,3.17371086566709e-05,2.429057531116996e-05,0.0006603385554626584,0.001140684587880969,0.0005583703750744462
33,0.0009243250242434442,0.0009404465090483427,9.999995381804183e-05,383.4925231933594,77.38259887695312,0.0012450135545805097,0.0010099636856466532,0.0007097601774148643,0.0011925327125936747,0.0010402529733255506,0.0006661317893303931,0.0010469348635524511,0.0009386267047375441,0.0003606732643675059,0.0010333600221201777
34,0.0008403465617448092,0.0009391060448251665,9.999995381804183e-05,384.931396484375,77.76419830322266,0.0013955465983599424,0.0011041676625609398,5.857579890289344e-05,0.0016615375643596053,0.00044945962144993246,0.0004371297836769372,0.0006316007929854095,0.0010634937789291143,0.0004479855706449598,0.0011539682745933533
35,0.0010585960699245334,0.0009233860182575881,9.999995381804183e-05,384.0574645996094,77.61042022705078,0.0018295184709131718,0.001367504009976983,0.000506178883370012,0.0016513714799657464,0.000984358019195497,0.0008985179592855275,0.001309107756242156,0.0007755000842735171,0.00019520426576491445,0.0010686996392905712
36,0.0010400207247585058,0.0009617889299988747,9.999995381804183e-05,381.031494140625,77.76130676269531,0.001860552467405796,0.0009498313302174211,0.00029941616230644286,0.001593662309460342,0.0007037766044959426,0.0007443433278240263,0.00093941850354895,0.0013093986781314015,0.0007371921092271805,0.001262615667656064
37,0.000984319718554616,0.0009143563802354038,9.999995381804183e-05,384.0684814453125,77.52230834960938,0.0011741577181965113,0.0007994569605216384,0.0008772950968705118,0.0013149165315553546,0.0008187846397049725,0.000874705146998167,0.0009767707670107484,0.0006792086642235518,0.0013563735410571098,0.0009715270134620368
38,0.0007908814586699009,0.0009225215762853622,9.999995381804183e-05,384.8682556152344,77.50155639648438,0.0011936891824007034,0.0006237864727154374,0.0006210714927874506,0.0015401731943711638,0.000702794874086976,0.000943885010201484,0.0007206646841950715,0.00023531890474259853,0.00036549888318404555,0.0009619320626370609
39,0.0010734557872638106,0.0009227072587236762,9.999995381804183e-05,380.5687561035156,77.06298828125,0.0012711524032056332,0.0009962385520339012,0.001239446341060102,0.001976307714357972,0.00039608098450116813,0.0003143879002891481,0.0003217366465833038,0.0010207572486251593,0.001889986451715231,0.0013084625825285912
40,0.0006527098012156785,0.0009144230862148106,9.999995381804183e-05,383.97540283203125,77.60459899902344,0.0013107048580422997,0.0005839368677698076,0.0003411331563256681,0.001379589200951159,0.0006919786101207137,4.5402302930597216e-05,0.0002435622300254181,0.0006486385245807469,0.0004256258253008127,0.0008565271855331957
41,0.0009244534885510802,0.0009021568694151938,9.999995381804183e-05,383.1066589355469,77.52523040771484,0.001679265988059342,0.0010361155727878213,0.0007428702083416283,0.001412146375514567,0.0008778331684879959,0.0004897307953797281,0.00024881085846573114,0.0007536924094893038,0.0014048144221305847,0.0005992555525153875
42,0.0006152399000711739,0.000913417839910835,9.999995381804183e-05,385.5408020019531,77.38130187988281,0.0011341784847900271,0.0002277749008499086,0.00039505294989794493,0.0009353284840472043,0.0005883811390958726,0.0005322401993907988,0.00044152766349725425,0.0007504322566092014,0.0008782530785538256,0.00026922966935671866
43,0.0006779753603041172,0.0008892591577023268,9.999995381804183e-05,382.6988525390625,77.0848617553711,0.0013744999887421727,0.0012010629288852215,0.0011019948869943619,0.0005427725845947862,0.00046481224126182497,0.0003578131436370313,0.0005608601495623589,0.0003931826795451343,0.0003662584349513054,0.00041649589547887444
44,0.0012820420088246465,0.0008826304110698402,9.999995381804183e-05,382.1722412109375,77.75776672363281,0.0016678264364600182,0.001439149142242968,0.0009859969140961766,0.002130444161593914,0.001166323316283524,0.0009132546256296337,0.00027914770180359483,0.0013543920358642936,0.0012580602196976542,0.0016258256509900093
45,0.001055362867191434,0.0008820208604447544,9.999995381804183e-05,387.2364501953125,77.58480072021484,0.0012943912297487259,0.0004232554347254336,0.0005984869203530252,0.00133424811065197,0.0017243633046746254,0.0008935114601626992,0.0010504296515136957,0.0009930935921147466,0.0010969132417812943,0.001144935260526836
46,0.0008633938850834966,0.0008805547258816659,9.999995381804183e-05,383.28173828125,77.39836883544922,0.0012696926714852452,0.0003434611717239022,0.00028393504908308387,0.0015375354560092092,0.0010234916117042303,0.0012613415019586682,0.00013292478979565203,0.0016328796045854688,0.0005492184427566826,0.0005994584644213319
47,0.0009043207974173129,0.0008754822774790227,9.999995381804183e-05,384.83587646484375,77.76941680908203,0.0014100081752985716,0.0009851803770288825,0.0008245272911153734,0.001405338174663484,0.0008263732306659222,0.00011517506209202111,0.0002483536081854254,0.0010440447367727757,0.0013675509253516793,0.0008166560437530279
48,0.0008051590411923826,0.0008924680878408253,9.999995381804183e-05,387.3603820800781,77.95309448242188,0.0011293988209217787,0.0005384732503443956,0.0003727405855897814,0.0012781857512891293,0.0007581117679364979,0.0007189746247604489,0.0004980074008926749,0.000996171380393207,0.0010285478783771396,0.0007329786894842982
49,0.001024471945129335,0.0008723270730115473,9.999995381804183e-05,382.15380859375,76.91094970703125,0.0017826261464506388,0.0009032712550833821,0.00011076519876951352,0.0014156124088913202,0.0007513067685067654,0.0009991027181968093,0.0011359029449522495,0.0012807986931875348,0.0008411387680098414,0.0010241952259093523
50,0.0010687952162697911,0.000878804421517998,9.999995381804183e-05,381.89520263671875,77.7860107421875,0.00132733432110399,0.000309024122543633,0.000669098284561187,0.0019782111048698425,0.0012317021610215306,0.0008910006145015359,0.001294909045100212,0.001333395135588944,0.0010102249216288328,0.0006430523935705423
51,0.0009794627549126744,0.0008756236638873816,9.999995381804183e-05,393.6014404296875,81.40594482421875,0.001422875327989459,0.0007541386294178665,0.0005885609425604343,0.001262822886928916,0.0007919620838947594,0.001048616017214954,0.0009770551696419716,0.0006714096525683999,0.0015830965712666512,0.0006940898601897061
52,0.0011253432603552938,0.0008555048843845725,9.999995381804183e-05,395.55804443359375,76.93126678466797,0.0011976375244557858,0.0008813057211227715,0.0006203443044796586,0.0012932318495586514,0.001441921922378242,0.0007935403264127672,0.0015150922117754817,0.001501582097262144,0.0009067065548151731,0.0011020712554454803
53,0.001026627840474248,0.0008572766091674566,9.999995381804183e-05,383.7901306152344,76.8433837890625,0.0017669893568381667,0.001468277652747929,0.00039067937177605927,0.001214805175550282,0.000783804222010076,0.0006082438048906624,0.0006238374626263976,0.001071860664524138,0.0012913717655465007,0.0010464084334671497
54,0.0010058641200885177,0.0008645595517009497,9.999995381804183e-05,384.8531494140625,77.58226013183594,0.0018853953806683421,0.0006988064269535244,0.0002462858974467963,0.0017037977231666446,0.0009198107291013002,0.0006849198252893984,0.0007077603368088603,0.001016611116938293,0.0014804912498220801,0.0007147622527554631
55,0.0008246043580584228,0.0008541663410142064,9.999995381804183e-05,380.37860107421875,76.56141662597656,0.0009987158700823784,0.00034870809759013355,0.0007092632004059851,0.0013983998214825988,0.000509474310092628,0.0012425306485965848,0.0007738303975202143,0.0002386427076999098,0.0010357517749071121,0.0009907264029607177
56,0.0007973127067089081,0.0008551894570700824,9.999995381804183e-05,382.37579345703125,78.73532104492188,0.0007707621552981436,0.0005093385116197169,0.0007129235891625285,0.000765223172493279,0.0008217297145165503,0.0011245609493926167,0.0008788336999714375,0.0008032871410250664,0.0008742008940316737,0.0007122668321244419
57,0.0007707649492658675,0.0008577104308642447,9.999995381804183e-05,385.9034118652344,77.5063705444336,0.001461096340790391,0.000894852913916111,0.0005793573218397796,0.0006721573299728334,0.0005998926353640854,0.0003796519886236638,0.0006357869715429842,0.0014377976767718792,0.0007225273875519633,0.00032452851883135736
58,0.0007937669288367033,0.0008599014836363494,9.999995381804183e-05,384.930908203125,76.70783996582031,0.0013006359804421663,0.000604888831730932,0.0002766887191683054,0.0013151433086022735,0.00048565983888693154,0.00054366939002648,0.000603295280598104,0.0009036157862283289,0.0008349367417395115,0.001069135731086135
59,0.0006201728829182684,0.0008693825220689178,9.999995381804183e-05,382.71807861328125,76.75041961669922,0.0014233860420063138,0.0008287127129733562,0.0004963561077602208,0.00100456562358886,0.0003745739522855729,3.1550855055684224e-05,0.0003063229378312826,0.0004974897019565105,0.0008745482191443443,0.0003642224473878741
60,0.0008787818369455636,0.0008519736584275961,9.999995381804183e-05,381.21441650390625,77.2986068725586,0.0011837478959932923,0.0007047520484775305,0.0002631121897138655,0.0016087262192741036,0.0008837703499011695,0.0008190302760340273,0.0010555259650573134,0.0005802933010272682,0.0005021912511438131,0.0011866692220792174
61,0.0008740193443372846,0.0008382868836633861,9.999995381804183e-05,386.5376892089844,77.54692840576172,0.001514331204816699,0.00030656647868454456,7.488117989851162e-05,0.0015276703052222729,0.0010044019436463714,0.0004066290275659412,0.000756356050260365,0.0010812707478180528,0.0009892287198454142,0.0010788582731038332
62,0.0008442446705885231,0.0008483892306685448,9.999995381804183e-05,383.6446533203125,77.47601318359375,0.0016714648809283972,0.0009895367547869682,0.000595929566770792,0.0010924346279352903,0.0010152794420719147,0.0009209914715029299,0.000586418027523905,0.0002655738207977265,0.0004344045009929687,0.0008704134961590171
63,0.0013524808455258608,0.0008761719218455255,9.999995381804183e-05,385.7867126464844,77.3260498046875,0.0018844789592549205,0.0014005168341100216,0.0007791970856487751,0.0016751701477915049,0.0016086010728031397,0.0005577995907515287,0.0010792628163471818,0.0010913896840065718,0.0012468323111534119,0.0022015611175447702
64,0.0007945013931021094,0.0008324603550136089,9.999995381804183e-05,384.24462890625,77.7587661743164,0.000765643548220396,0.000629016081802547,0.000632322218734771,0.0007161226822063327,0.0011165806790813804,0.0011773220030590892,0.0012169494293630123,0.0006452819216065109,0.0005227382644079626,0.0005230370443314314
65,0.0006434480892494321,0.0008362361695617437,9.999995381804183e-05,383.7165222167969,77.25605010986328,0.0011080113472416997,0.0003072126710321754,0.0006204829551279545,0.0009417359833605587,0.0006052431417629123,0.0006143024656921625,0.000594674376770854,0.0005351829458959401,0.000728496874216944,0.0003791377239394933
66,0.0007608964806422591,0.0008368877461180091,9.999995381804183e-05,385.1615295410156,77.6915054321289,0.0009044804028235376,0.00023486159625463188,0.0003505283675622195,0.0014155593235045671,0.0009912083623930812,0.0009604701190255582,0.00045035508810542524,0.0006422222359105945,0.0008504902361892164,0.0008087893365882337
67,0.0007415427244268358,0.0008390866569243371,9.999995381804183e-05,382.5179748535156,77.67596435546875,0.0013749232748523355,0.0004747661587316543,0.0001436934107914567,0.0016137833008542657,0.00047365669161081314,0.00057880679378286,0.0007408429519273341,0.00042493545333854854,0.0004965122789144516,0.0010935066966339946
68,0.0008043280686251819,0.000843190064188093,9.999995381804183e-05,386.1752014160156,77.9076156616211,0.0018680098000913858,0.000759766495320946,0.0005955809028819203,0.0013560099760070443,0.0007392760599032044,0.00041371112456545234,9.215781756211072e-05,0.001338446862064302,0.00023186049656942487,0.0006484605837613344
69,0.0009412755025550723,0.000821945141069591,9.999995381804183e-05,383.446044921875,77.4312744140625,0.0015384448925033212,0.0006414102390408516,0.000620064209215343,0.0012013972736895084,0.001260413439013064,0.0013588619185611606,0.0009153111022897065,0.0006381539860740304,0.000517211330588907,0.0007214872166514397
70,0.0008955958182923496,0.0008380218641832471,9.999995381804183e-05,381.427978515625,77.23533630371094,0.0008367502596229315,0.0007425750372931361,0.00042111711809411645,0.0013737098779529333,0.0016426894580945373,0.0006797948153689504,0.0006988514214754105,0.0007327168714255095,0.0008282550843432546,0.0009994992287829518
71,0.0008350255666300654,0.0008200802840292454,9.999995381804183e-05,388.7132873535156,77.7896957397461,0.0015166663797572255,0.0006028235075064003,0.0001207442837767303,0.0015618273755535483,0.000929914356674999,0.0010180547833442688,0.0002545878814999014,0.0011825115652754903,0.0003789234033320099,0.0007842022459954023
72,0.0005749466945417225,0.0008256141445599496,9.999995381804183e-05,380.9600830078125,77.29838562011719,0.0008725803927518427,0.00019630267343018204,0.00011203619214938954,0.0011775410966947675,0.0003368239849805832,0.0007726407493464649,0.000318726320983842,0.0005073398351669312,0.0005776957259513438,0.0008777804323472083
73,0.0010241555282846093,0.0008122505387291312,9.999995381804183e-05,388.213623046875,77.38134765625,0.0008949604816734791,0.0007433758582919836,0.00020222710736561567,0.0012948097428306937,0.0009710675803944468,0.001161718275398016,0.0012738773366436362,0.0016293063526973128,0.0011568956542760134,0.0009133167332038283
74,0.0009171526180580258,0.0008175325347110629,9.999995381804183e-05,409.239501953125,81.967041015625,0.0012907858472317457,0.0011226196074858308,1.8018443370237947e-05,0.001164075918495655,0.0005868529551662505,0.0008032630430534482,0.001122499001212418,0.0006136867450550199,0.00128281454090029,0.0011669102823361754
75,0.0009258100180886686,0.0008205551421269774,9.999995381804183e-05,402.1807556152344,79.18403625488281,0.0017669220687821507,0.0003778828540816903,0.0008023910922929645,0.001399148372001946,0.0010482913348823786,0.0005767255206592381,0.0006265629781410098,0.0003265017585363239,0.0016594178741797805,0.0006742558325640857
76,0.0011136606335639954,0.0008113576914183795,9.999995381804183e-05,404.91986083984375,86.18246459960938,0.0013707320904359221,0.000865467416588217,0.000839503132738173,0.0015791425248607993,0.0010386990616098046,0.0009960831375792623,0.0008650881936773658,0.001429124386049807,0.0008720171172171831,0.00128074805252254
77,0.0007669057813473046,0.000813150079920888,9.999995381804183e-05,439.77545166015625,80.33207702636719,0.0012497167335823178,0.0009404284646734595,0.0003288922307547182,0.0012569748796522617,0.0006855630199424922,0.0006527345976792276,0.0007677484536543489,0.000647205684799701,0.0005864044069312513,0.0005533884395845234
78,0.0006915217381902039,0.0008101860294118524,9.999995381804183e-05,398.99755859375,80.99934387207031,0.0014176039258018136,0.00031637580832466483,0.00039888970786705613,0.0012885620817542076,0.0005285250372253358,0.0007526041590608656,0.0005247065564617515,0.00023247503850143403,0.0007026654202491045,0.0007528098649345338
79,0.0009177687461487949,0.0008024164126254618,9.999995381804183e-05,397.476806640625,79.90547180175781,0.001483830390498042,0.000934182433411479,3.8765549106756225e-05,0.0014323728391900659,0.0007676443201489747,0.0009431394864805043,0.0009936639107763767,0.0012059753062203526,0.000444587116362527,0.0009335267241112888
80,0.0008613974787294865,0.0008059925748966634,9.999995381804183e-05,402.8628234863281,82.99798583984375,0.001133820042014122,0.0006445638719014823,0.00012138085003243759,0.0009787200251594186,0.0008234689594246447,0.0011188057251274586,0.0011472036130726337,0.0006958817830309272,0.0012704754481092095,0.000679654476698488
81,0.0003715999482665211,0.0008055959478951991,9.999995381804183e-05,387.2995910644531,77.74163818359375,0.001084161107428372,0.0001450823328923434,0.0004916839534416795,0.0005896139773540199,0.00029090026509948075,0.0001367027434753254,7.299985554709565e-06,0.0003448816714808345,0.00028581832884810865,0.00033985497429966927
82,0.0006095661665312946,0.0008073023636825383,9.999995381804183e-05,383.7752380371094,78.04766082763672,0.0009060408920049667,0.000594749057199806,0.00048469455214217305,0.0004574239137582481,0.0008501842385157943,0.00047679338604211807,0.00026824744418263435,0.00038856116589158773,0.0008913961355574429,0.0007775708218105137
83,0.0005676184082403779,0.000826497096568346,9.999995381804183e-05,390.909912109375,78.00353240966797,0.0013158040819689631,0.00041147280717268586,0.0005479834508150816,0.0011373060988262296,0.0005908185266889632,0.00024583438062109053,0.000162430020282045,0.0005513696232810616,0.00031509555992670357,0.00039806924178265035
84,0.0009373819921165705,0.0008176446426659822,9.999995381804183e-05,379.4986572265625,76.98286437988281,0.00102058588527143,0.0008205238846130669,0.0007930302526801825,0.0009205031674355268,0.0010719744022935629,0.0008940204861573875,0.0008944573346525431,0.0010842557530850172,0.0012428932823240757,0.0006315754726529121
85,0.0005786338006146252,0.0007964430842548609,9.999995381804183e-05,388.03131103515625,76.76628112792969,0.0018672191072255373,0.0009706350974738598,0.0007121703238226473,0.0005139094428159297,2.6109332793566864e-06,1.6094722923298832e-06,2.681015757843852e-06,0.0005029915482737124,0.000708138570189476,0.0005043722921982408
86,0.0008249636157415807,0.0008021399844437838,9.999995381804183e-05,382.0733337402344,77.83014678955078,0.0013654581271111965,0.0008342115324921906,0.00030328257707878947,0.0013291349168866873,0.0008814806933514774,0.000499337911605835,0.0004411668924149126,0.000653578550554812,0.0010223159333691,0.0009196699829772115
87,0.0007094024331308901,0.0007928219274617732,9.999995381804183e-05,382.01104736328125,77.67424774169922,0.0008768952102400362,0.00034388669882901013,0.000287161412416026,0.001260209595784545,0.0005230026436038315,0.0006117738084867597,0.0006625792011618614,0.0007990844314917922,0.0004766077036038041,0.001252823625691235
88,0.00042783221579156816,0.0007984896074049175,9.999995381804183e-05,386.2081298828125,77.50225830078125,0.0008682046318426728,0.00022754608653485775,0.00024030936765484512,0.0005617489223368466,0.00026773937861435115,4.5264390791999176e-05,0.00024475387181155384,0.000743096403311938,0.0005533999064937234,0.0005262593040242791
89,0.0005203714244998991,0.0007982355891726911,9.999995381804183e-05,383.5377197265625,77.3523941040039,0.0011971883941441774,0.00014883928815834224,0.00016724169836379588,0.0012161374324932694,0.0005255074938759208,0.0008041480905376375,0.0003653370658867061,0.00016099074855446815,0.00025884422939270735,0.00035947986179962754
90,0.0006977412267588079,0.0008014525519683957,9.999995381804183e-05,385.08831787109375,78.58627319335938,0.0010678028920665383,0.00026849060668610036,0.00042271616985090077,0.0012326004216447473,0.0006586979143321514,0.000507558521348983,0.00034128656261600554,0.0009607653482817113,0.0009387329337187111,0.0005787612171843648
91,0.0005797342746518552,0.0007984947296790779,9.999995381804183e-05,384.6255798339844,77.70021057128906,0.0012366236187517643,0.00023428836720995605,0.00013278685219120234,0.0015920933801680803,5.482600681716576e-05,3.1281084375223145e-05,1.6911993952817284e-05,0.00068104756064713,0.0010949799325317144,0.000722503405995667
92,0.0012108247028663754,0.0007973930332809687,9.999995381804183e-05,384.01861572265625,77.28579711914062,0.0012630103155970573,0.0010594816412776709,0.0009642418008297682,0.0017956627998501062,0.001650726655498147,0.0013558415230363607,0.0010856882436200976,0.0005650623352266848,0.001116850064136088,0.0012516805436462164
