epoch,train_loss,val_loss,learning_rate,train_time,val_time
52,0.00013256454258225858,0.0001278623822145164,4.999999873689376e-05,487.7836608886719,45.84111785888672
53,6.16538236499764e-05,0.00012610148405656219,4.999999873689376e-05,490.2471618652344,45.42038345336914
54,8.446847641607746e-05,0.00013368837244343013,4.999999873689376e-05,494.0793762207031,47.04486846923828
55,0.00014925406139809638,0.00012695370241999626,4.999999873689376e-05,493.88092041015625,46.79917526245117
56,0.000155418470967561,0.0001268155756406486,4.999999873689376e-05,495.75994873046875,49.231101989746094
57,9.841247810982168e-05,0.00012233192683197558,2.499999936844688e-05,485.12506103515625,45.143245697021484
58,6.780054536648095e-05,0.0001227441825903952,2.499999936844688e-05,489.8648376464844,45.85277557373047
59,0.00018497020937502384,0.00012274211621843278,2.499999936844688e-05,488.780029296875,44.90003967285156
60,0.00017732421110849828,0.00012090898235328496,2.499999936844688e-05,489.4513854980469,44.55194854736328
61,8.143941522575915e-05,0.00012475629046093673,2.499999936844688e-05,488.0487976074219,45.102317810058594
62,8.96848869160749e-05,0.00012297365174163133,2.499999936844688e-05,489.8229064941406,45.90651321411133
63,0.00019078492186963558,0.00012203685764688998,2.499999936844688e-05,487.1695251464844,44.653018951416016
64,0.00013831187970936298,0.00012050622899550945,2.499999936844688e-05,485.72320556640625,44.27091979980469
65,0.00014417448255699128,0.00012361370318103582,2.499999936844688e-05,485.8158874511719,44.79184341430664
66,0.00019664013234432787,0.00012122429325245321,2.499999936844688e-05,483.4715881347656,44.90475845336914
67,0.00011636118870228529,0.00012130844697821885,1.249999968422344e-05,484.125732421875,44.30874252319336
68,0.00010062022192869335,0.00012080501619493589,1.249999968422344e-05,492.4548034667969,45.98404312133789
69,0.00011298492609057575,0.00012058309221174568,1.249999968422344e-05,486.2165222167969,44.313621520996094
70,0.00012723389954771847,0.00012234838504809886,1.249999968422344e-05,484.76483154296875,44.22402572631836
71,0.0001006578459055163,0.00012036689440719783,1.249999968422344e-05,485.8449401855469,45.05113983154297
72,0.0001197066594613716,0.0001223089057020843,1.249999968422344e-05,488.6562805175781,44.72483825683594
73,0.00012149244139436632,0.00012011824583169073,1.249999968422344e-05,491.28765869140625,45.84022521972656
74,0.00010100763756781816,0.00012110771785955876,1.249999968422344e-05,487.45660400390625,43.738895416259766
75,0.00018296109919901937,0.00012102474283892661,1.249999968422344e-05,489.986328125,44.712432861328125
76,0.00016151301679201424,0.00011976110545219854,6.24999984211172e-06,488.23809814453125,45.44240951538086
77,5.901057738810778e-05,0.00011991454812232405,6.24999984211172e-06,488.03411865234375,44.84505844116211
78,0.0001355267158942297,0.00011958600953221321,6.24999984211172e-06,489.2192077636719,44.823280334472656
79,9.042726742336527e-05,0.0001196605444420129,6.24999984211172e-06,489.68792724609375,45.10655212402344
80,8.786969556240365e-05,0.0001194811993627809,6.24999984211172e-06,484.6614685058594,44.901947021484375
81,5.810131915495731e-05,0.00011923930287593976,6.24999984211172e-06,487.61773681640625,45.2003173828125
82,0.00016775241238065064,0.00011982961586909369,6.24999984211172e-06,489.2605285644531,46.027652740478516
83,0.0001334469416178763,0.00011983850708929822,6.24999984211172e-06,486.8305358886719,46.77287292480469
84,6.710956222377717e-05,0.00011964250006712973,6.24999984211172e-06,494.87139892578125,47.376487731933594
85,9.538996528135613e-05,0.00011979723785771057,3.12499992105586e-06,490.18536376953125,46.502803802490234
86,0.0001581688120495528,0.00011917937081307173,3.12499992105586e-06,488.9051513671875,46.52093505859375
87,0.00011695189459715039,0.00011920959514100105,3.12499992105586e-06,488.8278503417969,45.675514221191406
88,0.00011610527144512162,0.00011960409756284207,3.12499992105586e-06,493.5285339355469,46.72243881225586
89,0.0001324318436672911,0.00011956863454543054,3.12499992105586e-06,483.88916015625,45.05720138549805
90,9.338788368040696e-05,0.00011978948896285146,3.12499992105586e-06,491.025390625,45.37391662597656
91,0.00013089684944134206,0.00011968561011599377,3.12499992105586e-06,487.4489440917969,44.57698440551758
92,5.024766505812295e-05,0.00012017620611004531,3.12499992105586e-06,494.73583984375,45.46794891357422
93,0.00012627300748135895,0.0001192111085401848,3.12499992105586e-06,489.06610107421875,45.05026626586914
94,0.00010591824684524909,0.00011940299737034366,1.56249996052793e-06,486.0933532714844,45.85131072998047
95,0.00015987733786460012,0.00011966481542913243,1.56249996052793e-06,490.7907409667969,44.83821105957031
96,0.0001293770910706371,0.00011950798943871632,1.56249996052793e-06,488.0323181152344,45.356536865234375
